"","id1","id2","weight"
"118","E.SNH013.Z004","E.SNH142",0
"119","E.SNH013.Z004","E.SNH143",0
"120","E.SNH013.Z004","E.SNH144",0
"121","E.SNH013.Z004","E.SNH146",0
"122","E.SNH013.Z004","E.SNH147",0
"123","E.SNH013.Z004","E.SNH148",0
"124","E.SNH013.Z004","E.SNH149",0
"125","E.SNH013.Z004","E.SNH150",0
"126","E.SNH013.Z004","E.SNH152",0
"127","E.SNH013.Z004","E.SNH153",0
"128","E.SNH013.Z004","E.SNH154",0
"129","E.SNH013.Z004","E.SNH156",0
"130","E.SNH013.Z004","E.SNH157",0
"131","E.SNH013.Z004","E.SNH159",4.73808330878248
"132","E.SNH013.Z004","E.SNH160",4.78729382659204
"133","E.SNH013.Z004","E.SNH161",0
"134","E.SNH013.Z004","E.SNH162",0
"135","E.SNH013.Z004","E.SNH163",0
"136","E.SNH013.Z004","E.SNH165",0
"137","E.SNH013.Z004","E.SNH166",0
"138","E.SNH013.Z004","E.SNH167",0
"139","E.SNH013.Z004","E.SNH168",4.36868179960385
"140","E.SNH013.Z004","E.SNH169",0
"141","E.SNH013.Z004","E.SNH170",0
"142","E.SNH013.Z004","E.SNH171",0
"143","E.SNH013.Z004","E.SNH172",0
"144","E.SNH013.Z004","E.SNH173",0
"145","E.SNH013.Z004","E.SNH174",0
"146","E.SNH013.Z004","E.SNH176",0
"147","E.SNH013.Z004","E.SNH177",0
"148","E.SNH013.Z004","E.SNH178",7.42094349993752
"149","E.SNH013.Z004","E.SNH179",0
"150","E.SNH013.Z004","E.SNH180",0
"151","E.SNH013.Z004","E.SNH181",0
"152","E.SNH013.Z004","E.SNH182",0
"153","E.SNH013.Z004","E.SNH183",0
"154","E.SNH013.Z004","E.SNH184",4.27423046646503
"155","E.SNH013.Z004","E.SNH185",5.79457375365784
"156","E.SNH013.Z004","E.SNH186",5.54921705479135
"157","E.SNH013.Z004","E.SNH187",0
"158","E.SNH013.Z004","E.SNH189",0
"159","E.SNH013.Z004","E.SNH193",10.0826548017218
"160","E.SNH013.Z004","E.SNH194",0
"161","E.SNH013.Z004","E.SNH195",4.26152695873083
"162","E.SNH013.Z004","E.SNH198",0
"163","E.SNH013.Z004","E.SNH200",0
"164","E.SNH013.Z004","E.SNH201",0
"165","E.SNH013.Z004","E.SNH202",0
"166","E.SNH013.Z004","E.SNH204",0
"167","E.SNH013.Z004","E.SNH205",0
"168","E.SNH013.Z004","E.SNH206",0
"169","E.SNH013.Z004","E.SNH207",0
"170","E.SNH013.Z004","E.SNH209",0
"171","E.SNH013.Z004","E.SNH210",0
"172","E.SNH013.Z004","E.SNH211",0
"173","E.SNH013.Z004","E.SNH212",0
"174","E.SNH013.Z004","E.SNH213",0
"175","E.SNH013.Z004","E.SNH214",8.6811692264687
"176","E.SNH013.Z004","E.SNH217",0
"177","E.SNH013.Z004","E.SNH218",0
"178","E.SNH013.Z004","E.SNH219",0
"179","E.SNH013.Z004","E.SNH220",0
"180","E.SNH013.Z004","E.SNH221",0
"181","E.SNH013.Z004","E.SNH222",0
"182","E.SNH013.Z004","E.SNH223",0
"183","E.SNH013.Z004","E.SNH224",0
"184","E.SNH013.Z004","E.SNH225",0
"185","E.SNH013.Z004","E.SNH226",0
"186","E.SNH013.Z004","E.SNH229",0
"187","E.SNH013.Z004","E.SNH230",0
"188","E.SNH013.Z004","E.SNH231",0
"189","E.SNH013.Z004","E.SNH232",0
"190","E.SNH013.Z004","E.SNH233",0
"191","E.SNH013.Z004","E.SNH234",0
"192","E.SNH013.Z004","E.SNH236",0
"193","E.SNH013.Z004","E.SNH237",0
